ISO3,year,government_effectiveness,control_of_corruption,gdp_per_capita_log,urban_share,median_age,life_expectancy,locc
TGO,2018,0.33052911,0.325733271,7.633885697334968,41.013328267781,18.334,60.591,7.8
TGO,2019,0.351629664,0.335507362,7.70287185181303,41.445731197295,18.409,61.0455,7.7
TGO,2020,0.341733493,0.348029666,7.776562903014128,42.8,19.5,61.55,7.7
TGO,2021,0.34287828,0.346578166,7.8780836979690365,42.3105904515122,18.591,61.32,7.7
TGO,2022,0.325101273,0.350827066,7.984467390925236,42.7332327975627,18.7,62.28,7.7
TGO,2023,0.3349698329999999,0.359538091,8.05656413712444,43.2496853032436,18.818,62.7295,7.5
TGO,2024,0.357568956,0.344270752,8.12131936656475,43.8148491605996,,62.92345,7.5
TGO,2025,,,7.756759518547077,49.758,20.2,62.4,6.6
THA,2015,0.575475209,0.316989975,9.667206295518614,47.7,37.4,78.5,4.120910382712125
THA,2016,0.531751287,0.395817176,9.721440999338084,47.8801095551247,36.251,76.8665,4.3
THA,2017,0.5438863589999999,0.403466027,9.774138249374069,49.2311973571777,36.723,77.0875,4.0
THA,2018,0.547516616,0.403060731,9.84565825423332,54.5843734741211,37.213,77.2895,4.1
THA,2019,0.540667732,0.400524608,9.901655467327958,55.9266166687012,37.714,77.30600000000001,4.0
THA,2020,0.536186352,0.401221848,9.860775309873794,51.4,39.6,79.0,3.9
THA,2021,0.553968725,0.3997388319999999,9.915552971920892,58.5087776184082,38.711,77.7005,4.0
THA,2022,0.557638453,0.396776827,10.009785992976576,59.742374420166,39.194,75.4075,3.9
THA,2023,0.57278445,0.389620291,10.065572902216005,60.9341926574707,39.658,76.511,3.9
THA,2024,0.5627225,0.371805433,10.115046899596225,61.8689338391321,,76.65965,3.9
THA,2025,,,9.872351567601555,55.753,41.8,79.5,3.7
TJK,2015,0.331648103,0.171255497,7.998157616293898,26.7,21.6,70.2,5.562637421735186
TJK,2016,0.361671178,0.238462968,7.977232841921775,26.3718509674072,20.848,69.971,5.4
TJK,2017,0.3775110739999999,0.232961764,8.012019282868673,26.2731513977051,20.998,70.50999999999999,5.0
TJK,2018,0.379433582,0.205636684,8.029140892690403,26.2338752746582,21.138,70.72800000000001,5.1
TJK,2019,0.362561403,0.221035594,8.149016252656974,26.1300735473633,21.276,70.956,5.1
TJK,2020,0.364857236,0.25916101,8.203566726365874,27.5,22.3,70.85,5.0
TJK,2021,0.352353234,0.258430877,8.290521542707324,26.1991525151375,21.566,69.60300000000001,5.0
TJK,2022,0.358259238,0.25123315,8.414977752367445,26.1957126615618,21.742,71.5505,5.0
TJK,2023,0.364005316,0.251112895,8.509883128420606,26.1890127571429,21.925,71.775,4.9
TJK,2024,0.396559136,0.232055692,8.595261048729625,26.1788063651548,,71.9114,4.9
TJK,2025,,,8.378770395782032,32.716,23.0,72.1,4.7
TKM,2015,0.331195372,0.120336509,9.45052302765345,50.3,25.3,68.9,6.749749499060094
TKM,2016,0.358218153,0.182109989,9.466483109157426,47.0227025249994,24.464,68.97900000000001,6.5
TKM,2017,0.340677197,0.184503652,9.493894162436314,47.0334857399476,24.678,69.017,6.3
TKM,2018,0.334162634,0.184703011,9.57279095478342,47.0423948717765,24.898,69.0875,6.1
TKM,2019,0.353619409,0.202783883,9.647157092688188,47.0494562466485,25.13,69.207,6.3
TKM,2020,0.321555481,0.203355079,9.621849809411506,52.5,26.5,69.8,5.8
TKM,2021,0.321822681,0.203220695,9.707116151661374,47.0581410301711,25.644,69.1405,5.7
TKM,2022,0.4189442,0.203174545,9.81684581343272,47.0592103414926,25.931,69.6795,5.8
TKM,2023,0.419067358,0.205275818,9.89489700149227,47.0678875054171,26.232,69.85499999999999,5.9
TKM,2024,0.307465703,0.215970433,9.962373546176275,47.0875253910294,,70.0029,5.8
TKM,2025,,,9.558752574619469,58.442,27.2,70.9,5.2
TLS,2015,,,8.041596943271957,29.5,19.7,67.85,7.393816915688475
TLS,2016,,,8.128810024816794,29.4462907628171,,65.678,7.3
TLS,2017,,,8.149924442249588,29.3600996787092,,65.965,7.0
TLS,2018,,,8.177877482484115,29.248617510057,,66.27199999999999,6.6
TLS,2019,,,8.42433513926271,29.1148755245217,,66.5655,6.5
TLS,2020,,,8.721289775135745,31.3,20.9,68.35,6.2
TLS,2021,,,8.82835434329905,28.7927371734472,,66.267,6.1
TLS,2022,,,8.653437949452517,28.5857292288968,,67.432,5.9
TLS,2023,,,8.477791399512531,28.595471832952,,67.7515,5.8
TLS,2024,,,8.394523470225018,28.6641074179574,,67.96815000000001,5.7
TLS,2025,,,7.991348289023552,36.894,22.6,69.2,5.6
TON,2015,0.437049173,0.322983705,8.607362323017636,23.3,21.7,70.85,4.96898229483537
TON,2016,0.489366863,0.3587003149999999,8.686118351633112,23.1277038505921,20.732,72.1095,4.9
TON,2017,0.528548488,0.430719128,8.736982361838331,22.9711300654966,20.819,72.215,4.6
TON,2018,0.553405159,0.4613446709999999,8.762896456356374,22.7017138925547,20.907,72.303,4.6
TON,2019,0.553600358,0.389674741,8.775444484084751,22.3288155626206,20.924,72.4075,4.5
TON,2020,0.527072979,0.421528763,8.806214823737605,23.1,22.5,71.94999999999999,4.4
TON,2021,0.527403819,0.409166549,8.843496281790687,21.258003897665,20.802,72.20349999999999,4.2
TON,2022,0.465865692,0.377965458,8.895104944499943,21.147219451842,20.726,72.6685,4.1
TON,2023,0.4854438959999999,0.378410124,8.962221244117652,21.147944541337,20.695,72.8875,4.2
TON,2024,0.506156521,0.397740182,,21.1505271125521,,73.023,4.0
TON,2025,,,8.68298963065858,27.719,23.5,73.4,4.5
TTO,2015,0.55153468,0.36139631,10.303117766554042,53.3,33.4,74.3,3.815386594611387
TTO,2016,0.574444133,0.426657563,10.248200103851104,53.9277523084951,33.436,72.9395,3.6
TTO,2017,0.577224862,0.426119259,10.257106782584165,53.9293186833833,33.93,72.9925,3.5
TTO,2018,0.585127067,0.422369778,10.263719611264756,53.9314518934907,34.281,72.68549999999999,3.6
TTO,2019,0.5690383459999999,0.437939526,10.285882083230923,53.9342394732739,34.72,72.88300000000001,3.5
TTO,2020,0.5805853519999999,0.439243425,10.19359252393385,53.2,35.8,74.80000000000001,3.3
TTO,2021,0.577989848,0.431874474,10.32489556708821,53.9421278853848,35.774,71.193,3.3
TTO,2022,0.542714195,0.4180337379999999,10.403621985942678,53.9474037904998,36.226,73.368,3.3
TTO,2023,0.542803521,0.41454521,10.45228414202214,53.9536842104572,36.718,73.5305,3.3
TTO,2024,0.5350446569999999,0.409763694,10.5003581941978,53.961056681951,,73.66615,3.2
TTO,2025,,,10.258723605373763,57.449,38.2,76.25,3.5
TUN,2015,0.483195257,0.414060736,9.285683794198324,68.1,30.5,76.05000000000001,5.096966696227454
TUN,2016,0.5022618449999999,0.466856501,9.30507437186184,68.0623356528248,29.727,75.059,4.9
TUN,2017,0.523589057,0.4686294369999999,9.331564592271116,68.2877807617188,30.063,75.2285,4.9
TUN,2018,0.533457442,0.478818985,9.379357668113853,68.5485240272509,30.41,75.4205,4.8
TUN,2019,0.524136018,0.472745634,9.433067082291895,68.8206382576031,30.756,75.6485,4.8
TUN,2020,0.507034788,0.474649148,9.385810696374811,69.6,32.2,75.65,4.7
TUN,2021,0.5105841,0.4499031629999999,9.429020087397795,69.3997523770568,31.405,73.0075,4.7
TUN,2022,0.483762785,0.438217705,9.519187304629998,69.707138648303,31.744,76.084,4.6
TUN,2023,0.480648067,0.439611436,9.549708134998577,70.0266686486584,32.127,76.5335,4.7
TUN,2024,0.466866126,0.4339856049999999,9.583351713913949,70.3585355691955,,76.73185,4.7
TUN,2025,,,9.321536652510565,72.344,33.8,77.95,4.5
TUR,2015,0.549605809,0.395127019,,,,,3.655460945906673
TUR,2016,0.5540870419999999,0.461425596,,,,,3.3
TUR,2017,0.569298118,0.46507721,,,,,3.2
TUR,2018,0.522695935,0.4316452789999999,,,,,3.2
TUR,2019,0.554219261,0.442075641,,,,,3.2
TUR,2020,0.527193901,0.412919795,,,,,3.2
TUR,2021,0.5182819869999999,0.397741275,,,,,3.2
TUR,2022,0.508583854,0.3910121799999999,,,,,3.1
TUR,2023,0.4912220749999999,0.390000224,,,,,3.2
TUR,2024,0.499654888,0.3645448549999999,,,,,3.2
TUR,2025,,,,,,,4.4
TUV,2015,,,,59.7,,,5.579010091931766
TUV,2016,,,,59.4744768348285,,,5.6
TUV,2017,,,,59.9531274910912,,,5.8
TUV,2018,,,,60.5596409590777,,,5.5
TUV,2019,,,,61.2406529218636,,,5.4
TUV,2020,,,,64.0,,,5.1
TUV,2021,,,,62.6098296425994,,,5.1
TUV,2022,,,,63.3065768081154,,,5.0
TUV,2023,,,,64.0117206689787,,,5.0
TUV,2024,,,,64.7254793441291,,,4.6
TUV,2025,,,,69.988,,,4.8
TZA,2015,0.380000081,0.273502092,7.718222626018662,31.6,17.5,66.0,6.882645382227102
TZA,2016,0.4450465519999999,0.390404144,7.767489154565501,31.7577303242916,,,6.6
TZA,2017,0.4438830799999999,0.407609874,7.782728873851834,32.2987013317296,,,6.5
TZA,2018,0.422802282,0.409805534,7.880861921614734,32.8287423010834,,,6.5
TZA,2019,0.41426521,0.421278253,7.969723610087793,33.3475258518752,,,6.4
TZA,2020,0.418444761,0.427124555,8.068077854923493,35.2,17.8,66.5,6.2
TZA,2021,0.418743343,0.407390577,8.127622202927371,34.3500111758619,,,6.2
TZA,2022,0.4303301709999999,0.4058624419999999,8.211633875548621,34.8234736377147,,,6.3
TZA,2023,0.434631091,0.408464795,8.267412558372005,35.4748019434954,,,6.2
TZA,2024,0.4565406129999999,0.419016869,8.316353297947975,36.1684458862992,,67.19775,5.9
TZA,2025,,,8.000003043433573,41.627,18.3,67.65,6.2
UGA,2015,0.405402481,0.188231735,7.691640776649859,22.1,15.5,62.150000000000006,7.149110581088766
UGA,2016,0.439804114,0.27720652,7.680313087823581,25.6953567134098,14.97,64.436,7.1
UGA,2017,0.4425258679999999,0.272725692,7.676917439893471,26.4139260579546,15.22,65.11749999999999,6.9
UGA,2018,0.416890095,0.270135747,7.745893111894016,27.1280475018884,15.455,65.721,6.9
UGA,2019,0.412885677,0.255389587,7.80031645983189,27.8369781799403,15.691,66.3025,6.9
UGA,2020,0.401302213,0.289058728,7.836851470273104,25.0,16.7,63.05,7.2
UGA,2021,0.4028167459999999,0.289849423,7.895406345198567,29.2362957789022,16.141,66.40950000000001,7.0
UGA,2022,0.413273449,0.278358769,7.979057264536568,29.9251969709665,16.338,67.62049999999999,7.0
UGA,2023,0.429488536,0.276802863,8.038394849589011,30.6059359395495,16.514,68.19200000000001,7.0
UGA,2024,0.445324232,0.252618885,8.093543900908854,31.2777698213557,,68.4264,6.9
UGA,2025,,,7.871306919347055,29.285,17.6,63.85,6.7
UKR,2015,0.397706134,0.204857712,9.150436230840253,69.1,40.0,74.15,5.55341242093668
UKR,2016,0.413103761,0.273081194,9.240016806195989,69.2102241609089,39.516,73.231,5.2
UKR,2017,0.419349724,0.28560451,9.299076761236142,69.2633108489282,39.831,73.82499999999999,4.8
UKR,2018,0.442785291,0.27821805,9.38282866987553,69.3157992777909,40.158,73.44749999999999,5.0
UKR,2019,0.440890082,0.3202200039999999,9.506268375975148,69.3527648708735,40.481,73.798,5.0
UKR,2020,0.438988087,0.310350717,9.594550732223572,69.6,41.4,72.0,4.8
UKR,2021,0.434683901,0.315787877,9.732157530791932,69.4027032653896,41.068,71.57849999999999,4.7
UKR,2022,0.389508053,0.34014237,9.538122897069345,69.42345912103,41.451,72.803,4.5
UKR,2023,0.400563826,0.331943435,9.711574531759096,69.4754455027606,41.984,73.549,4.5
UKR,2024,0.396965613,0.342448063,9.760819270841278,69.5315643200148,,74.58945,4.5
UKR,2025,,,9.258211554483506,72.58,44.2,75.95,3.7
URY,2015,0.611840473,0.734217557,10.006432667314014,95.0,35.0,77.44999999999999,3.001917308882236
URY,2016,0.628174455,0.758982226,10.0362927749933,95.1585424955685,34.173,77.275,2.9
URY,2017,0.608641479,0.7510961039999999,10.06928279060258,95.2288235732042,34.331,77.53,2.8
URY,2018,0.618662013,0.754388754,10.101784768188384,95.2942581176758,34.529,77.475,2.8
URY,2019,0.6471767849999999,0.759687502,10.15745857748836,95.3479309082031,34.761,77.4365,2.9
URY,2020,0.6629622759999999,0.785101133,10.155228598239512,95.5,35.9,78.1,2.8
URY,2021,0.674225536,0.80687647,10.289833889762404,95.4497146606445,35.264,75.4725,2.7
URY,2022,0.68827629,0.805233263,10.404290679453563,95.4977416992188,35.496,76.4695,2.7
URY,2023,0.679453819,0.79216719,10.447871703534958,95.5439605712891,35.779,78.056,2.6
URY,2024,0.647661835,0.787823863,10.502814981520231,95.5981951588181,,78.21315,2.6
URY,2025,,,10.16878952774167,96.938,37.4,79.75,3.2
USA,2015,0.802010311,0.752674684,10.948162172702752,81.7,37.6,79.0,2.570163223505601
USA,2016,0.822968867,0.7299544689999999,10.967795246322572,80.4976645324131,,,2.2
USA,2017,0.824298488,0.7428661389999999,11.002894842987072,80.4018678392891,,,2.2
USA,2018,0.832803088,0.731653584,11.048914501990415,80.2804567987377,,,2.2
USA,2019,0.814636929,0.715773432,11.08564343808612,80.1304793353594,,,2.1
USA,2020,0.7861459959999999,0.70612324,11.072892319200808,82.7,38.4,78.9,2.1
USA,2021,0.7939387119999999,0.706216776,11.174755412062384,80.0074765140272,,,2.1
USA,2022,0.799489163,0.72192362,11.262679325320006,80.0324978239707,,,2.1
USA,2023,0.777556405,0.72045619,11.3181825263686,80.071561119178,,,2.2
USA,2024,0.777839316,0.6985517729999999,11.359889667917564,80.1247798047184,,79.5135,2.2
USA,2025,,,11.09138143046421,83.458,39.6,81.1,1.9
UZB,2015,0.36754346,0.139852003,8.824615143375278,50.8,,,4.652906670222147
UZB,2016,0.397336021,0.229918976,8.842069129576824,50.6572189331055,25.539,71.602,4.4
UZB,2017,0.412569478,0.226572423,8.964185469960771,50.6787376403809,25.821,71.77250000000001,4.1
UZB,2018,0.408414796,0.23339386,9.003163079261302,50.5814971923828,26.103,72.04400000000001,4.1
UZB,2019,0.4160216469999999,0.251350328,9.05299395573651,50.5920104980469,26.361,72.149,4.1
UZB,2020,0.385718239,0.309390945,9.04212584757278,50.4,27.3,71.75,4.0
UZB,2021,0.454383298,0.328367302,9.132124076658307,50.9269905090332,26.725,71.703,3.9
UZB,2022,0.438923747,0.337033634,9.239173759978966,50.9847412109375,26.836,72.1875,3.9
UZB,2023,0.455349919,0.336504136,9.315328261630464,50.9964841114568,26.914,72.4255,3.8
UZB,2024,0.485484689,0.32586308,9.382489773265004,50.9986686706543,,72.5555,3.6
UZB,2025,,,9.115282399712736,56.003,28.2,73.05000000000001,3.5
VCT,2015,0.5103139,0.586214123,9.42374406266299,51.0,31.4,74.05,3.506765218180546
VCT,2016,0.620464279,0.6157272589999999,9.509961685599428,46.8116589511271,31.212,,3.4
VCT,2017,0.620510011,0.620619375,9.516016965802384,46.9392900518098,31.712,,3.6
VCT,2018,0.620761111,0.6309947,9.59491206292718,47.0674689446123,32.224,,3.7
VCT,2019,0.621005873,0.632425817,9.638190132397227,47.1962073993512,32.735,,3.7
VCT,2020,0.5712257589999999,0.632520223,9.637997327858466,53.0,33.7,71.65,3.4
VCT,2021,0.5716405779999999,0.628358281,9.692822041888096,47.4554100739049,33.382,,3.6
VCT,2022,0.61698763,0.625172101,9.800084746691748,47.585897833353,33.633,,3.6
VCT,2023,0.577335517,0.622517707,9.894440200126478,47.7169922340041,33.897,,3.5
VCT,2024,0.565559402,0.6212552219999999,9.965150696895003,47.8487050456749,,71.62895,3.4
VCT,2025,,,9.77524130901251,59.119,34.5,76.25,4.2
VEN,2015,0.256026464,0.11003683,,88.2,,,5.46575222307419
VEN,2016,0.304424425,0.191958791,,,,,4.5
VEN,2017,0.281577973,0.184527496,,,,,4.4
VEN,2018,0.203087248,0.1557127,,,,,4.3
VEN,2019,0.202793254,0.155726444,,,,,4.4
VEN,2020,0.209661193,0.159071419,,88.3,,,4.5
VEN,2021,0.217886363,0.157847312,,,,,4.9
VEN,2022,0.221442675,0.154068784,,,,,4.9
VEN,2023,0.234884579,0.16292816,,,,,5.0
VEN,2024,0.2283069,0.157286763,,,,,5.0
VEN,2025,,,8.759426466461692,89.878,,,7.0
VNM,2015,0.517949861,0.332479079,8.945278128348942,33.8,30.5,74.05,4.673454464417118
VNM,2016,0.523972727,0.406349049,9.032947470799668,32.8476189285136,,73.95750000000001,4.6
VNM,2017,0.527084431,0.39276038,9.12366333042062,33.3625963003742,,74.0035,4.3
VNM,2018,0.5169947349999999,0.398572899,9.211337022714853,33.9410227821412,,74.083,4.2
VNM,2019,0.52136435,0.405244914,9.308308217818745,34.6239134999511,,74.193,4.2
VNM,2020,0.526620263,0.415155594,9.359563307042873,37.3,32.5,75.25,4.4
VNM,2021,0.522784619,0.4156624819999999,9.396728813900122,36.6540656426603,,74.1315,4.2
VNM,2022,0.49331569,0.4287568119999999,9.540014819287432,37.5478515625,,74.48599999999999,4.2
VNM,2023,0.478521338,0.4161242319999999,9.618061390898728,38.1298904418945,,74.5705,4.0
VNM,2024,0.495458577,0.427600555,9.704152476525994,38.4900703430176,,74.71645000000001,4.0
VNM,2025,,,9.494365332964758,43.551,34.5,76.55,4.3
VUT,2015,0.344795055,0.403785686,7.99491605956065,25.0,20.4,69.95,6.404673123445683
VUT,2016,0.370420267,0.454673749,8.016254939255559,24.8654875642873,20.167,70.748,6.3
VUT,2017,0.3704567439999999,0.465111701,8.053863990501823,24.7644441456437,20.205,70.8275,6.1
VUT,2018,0.428336439,0.440826394,8.081149773269097,24.2729727045038,20.205,70.9355,6.1
VUT,2019,0.377998477,0.441071337,8.106112509503593,23.5024668917075,20.188,71.07,6.0
VUT,2020,0.366052946,0.473140729,8.044832948470965,25.5,20.5,71.1,5.7
VUT,2021,0.357406929,0.4712595609999999,8.050651291292448,22.2501822422475,20.127,70.19,5.6
VUT,2022,0.357357114,0.451065129,8.146885000494894,22.2541249733107,20.121,71.526,5.6
VUT,2023,0.3494455949999999,0.441041136,8.179709713347322,22.2651966823901,20.143,71.686,5.6
VUT,2024,0.35457586,0.448063653,8.19024551456199,22.2866933360645,,71.8488,5.5
VUT,2025,,,7.872328981104768,30.064,20.9,72.25,5.9
WSM,2015,0.607699653,0.497780225,8.645019513374438,18.9,20.8,72.65,4.60305980283881
WSM,2016,0.6738524439999999,0.516752329,8.722816294601436,19.126462366749,20.183,71.0685,4.4
WSM,2017,0.673896543,0.603195159,8.745159495304762,18.9657191879831,20.29,71.0535,4.1
WSM,2018,0.674138621,0.603725365,8.751200679553733,18.7241267935467,20.402,71.11250000000001,4.3
WSM,2019,0.627057435,0.6044558219999999,8.800593793579363,18.4147344481283,20.42,70.332,4.2
WSM,2020,0.61261815,0.642689611,8.771951993975641,17.9,21.5,73.65,4.1
WSM,2021,0.613018055,0.6337509689999999,8.756228089131483,17.5672426452007,20.253,71.161,4.2
WSM,2022,0.555821312,0.633630998,8.840604981824997,17.5007949951039,20.091,71.6115,4.2
WSM,2023,0.594983921,0.644299764,9.011255971243903,17.5012799804602,19.904,71.76150000000001,4.2
WSM,2024,0.5978870879999999,0.617833047,9.075301107967691,17.5029115108018,,71.891,4.1
WSM,2025,,,8.537009384889444,21.951,22.1,74.95,3.9
YEM,2015,0.173180126,0.0909668,,34.8,18.6,65.65,8.19433958653487
YEM,2016,0.193114526,0.152635927,,32.9512008005236,17.773,,7.9
YEM,2017,0.175936979,0.156510581,,33.5586912522175,17.869,,7.8
YEM,2018,0.137018587,0.123707839,,34.2106045810864,17.946,,7.9
YEM,2019,0.1313337,0.126001893,,34.9067561732024,18.017,,7.9
YEM,2020,0.123760079,0.154740925,,37.9,19.5,64.94999999999999,7.8
YEM,2021,0.128678677,0.156288775,,36.0704951256305,18.078,,8.0
YEM,2022,0.163549894,0.141267673,,36.3226310308295,18.118,,7.9
YEM,2023,0.146331553,0.154261382,,36.5707979836506,18.184,,7.9
YEM,2024,0.149257528,0.147421343,,36.8077517596594,,69.4576,7.9
YEM,2025,,,7.301732919221708,44.409,20.5,67.5,8.2
ZAF,2015,0.55744968,0.438199512,9.502825154032864,64.8,26.1,65.05,4.807793755868722
ZAF,2016,0.552548767,0.484749937,9.511875312120074,63.2750973439347,25.694,64.624,4.6
ZAF,2017,0.556720559,0.46238209,9.527952919250373,63.3311078299936,26.059,65.28,4.4
ZAF,2018,0.5422023509999999,0.468965568,9.499074152384502,63.3771545246841,26.466,65.601,4.3
ZAF,2019,0.5502281619999999,0.485628824,9.500131603256216,63.4127255007908,26.873,65.95599999999999,4.4
ZAF,2020,0.5319398169999999,0.483743811,9.447078003159229,67.4,27.7,63.15,4.2
ZAF,2021,0.521589454,0.491616473,9.523833076763328,63.4503925883909,27.613,61.9825,4.2
ZAF,2022,0.513101517,0.44545875,9.59893380405908,63.4766699210327,27.919,65.42500000000001,4.2
ZAF,2023,0.477497513,0.4361236979999999,9.629033139731222,63.5823705163545,28.213,66.104,4.0
ZAF,2024,0.469478119,0.439726469,9.645765431198988,63.6917984858172,,66.2873,4.0
ZAF,2025,,,9.46444277623085,70.951,29.0,66.25,4.9
ZMB,2015,0.390269032,0.352433953,8.1129692334256,41.9,17.0,62.1,6.25381190834354
ZMB,2016,0.4106203509999999,0.392758376,8.105715408060588,42.3442476889162,16.263,61.089,6.3
ZMB,2017,0.423325326,0.384615167,8.12906522818924,42.7295979877011,16.426,61.535,6.1
ZMB,2018,0.415797263,0.353753648,8.143887308884057,43.1114735233156,16.593,62.113,5.8
ZMB,2019,0.392906596,0.347874778,8.120112089995793,43.4897864547552,16.763,62.8945,5.8
ZMB,2020,0.37061776,0.35607183,8.057472540459937,44.6,17.8,62.05,6.0
ZMB,2021,0.372110769,0.338295633,8.16138499008579,44.2353731410926,17.108,62.3575,6.0
ZMB,2022,0.398696364,0.393922973,8.253416300991313,44.5988511178469,17.288,65.2425,6.0
ZMB,2023,0.403969835,0.397962677,8.313115497733026,45.0285853521585,17.49,66.3045,5.9
ZMB,2024,0.409757367,0.386078994,8.34637943192687,45.4703838491279,,66.48679999999999,5.7
ZMB,2025,,,8.122335041386622,50.741,18.7,63.45,6.6
ZWE,2015,0.26909171,0.130120386,8.305458967336813,32.4,18.2,60.6,6.901407755014255
ZWE,2016,0.3357756709999999,0.215326125,8.360644487077332,34.0799460726314,16.772,59.6705,5.7
ZWE,2017,0.3270469389999999,0.216969454,9.283260429853902,34.7014953017273,16.878,60.16,5.8
ZWE,2018,0.309765172,0.213155908,8.29227073846306,35.4085538807905,17.022,60.7965,5.8
ZWE,2019,0.298556453,0.218772428,8.334604961873605,36.1837638266364,17.187,60.9395,5.7
ZWE,2020,0.294604553,0.24112562,8.337728090131193,32.2,18.8,60.7,5.9
ZWE,2021,0.299618602,0.238325326,8.481998809970367,37.8692058859373,17.538,60.003,5.9
ZWE,2022,0.299566706,0.235958483,8.593386585765913,38.7055207169041,17.683,62.212,5.9
ZWE,2023,0.3212046139999999,0.237378325,8.664093443808904,39.2919370795795,17.808,62.6195,5.8
ZWE,2024,0.32136983,0.225194258,8.687455767638427,39.8933716820696,,62.90225,5.8
ZWE,2025,,,7.67648010685137,37.789,19.8,62.55,6.1
